variant,stage,study_name,trial,state,value,last_val_step,last_val_nmse_prop,last_val_nmse_ls,last_val_nmse_ratio,best_val_nmse_prop,best_nmse_step,batch_size_train,batch_size_eval,val_microbatch_size,memory_cleanup_every_steps,steps,param_learning_rate_schedule,param_learning_rate,param_learning_rate_decay_fraction,param_learning_rate_final_fraction,param_weight_decay,param_nmse_loss_weight,param_grad_clip_norm,param_dropout,param_residual_scale,param_learning_rate_polynomial_power
shallow_d256_b2_r2,B,umiNorm_v1_b32_prb8_u34610_1dmrs_stageB_shallow_d256_b2_r2,4,COMPLETE,-1.2322463938928436,12000,0.0649800427199807,0.10803883707073207,0.6014507790142062,0.06395046138398659,11000,16,16,8,25,12000,cosine_decay,0.0006365026066087508,0.75,0.021147713205237145,3.7197425572222765e-06,0.2822556432388877,0.5,0.008310248401180255,0.36424237701172735,
shallow_d256_b2_r2,B,umiNorm_v1_b32_prb8_u34610_1dmrs_stageB_shallow_d256_b2_r2,5,COMPLETE,-1.2263606513873075,12000,0.06572925202393283,0.10803883707073207,0.6083854084888055,0.06466632127800646,11000,16,16,8,25,12000,cosine_decay,0.0004568972058255479,0.75,0.02308016679308127,9.040091747332144e-06,0.05813033561196787,0.5,0.05667887955460827,0.6548860289390384,
deep_d256_b6_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_deep_d256_b6_r2,0,COMPLETE,-1.2317815080026802,4000,0.06502205804766466,0.11423495997829984,0.5691957878745377,0.06502205804766466,4000,32,32,16,100,4000,cosine_decay,0.0011389546245759569,0.75,0.05727073689446709,2.2392225291228357e-07,0.14471917040146945,0.5,0.05381820569592541,0.5140994248971258,
deep_d256_b6_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_deep_d256_b6_r2,1,COMPLETE,-1.180121572112868,4000,0.07193859949863206,0.11423495997829984,0.6297424143388116,0.07193859949863206,4000,32,32,16,100,4000,cosine_decay,0.0004983159357242532,0.75,0.012154545064008537,7.693520676908999e-07,0.12243400701824686,1.0,0.007912361628708613,0.3228873595847961,
deep_d256_b6_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_deep_d256_b6_r2,2,COMPLETE,-1.24266474104019,4000,0.06163718361252298,0.11423495997829984,0.5395649775185427,0.06163718361252298,4000,32,32,16,100,4000,constant,0.0009643418646698049,,,1.2083509754787337e-07,0.16251789877216094,0.5,0.10909540498640775,0.22990166745555007,
deep_d256_b6_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_deep_d256_b6_r2,3,COMPLETE,-1.1631465234361067,4000,0.07407536891211446,0.11423495997829984,0.6484474536182783,0.07407536891211446,4000,32,32,16,100,4000,cosine_decay,0.0002210893178410695,1.0,0.036430683993363126,1.613671536589336e-06,0.3169058880316735,0.5,0.03312588579968341,0.4217057595278402,
deep_d256_b6_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_deep_d256_b6_r2,4,COMPLETE,-1.1341374613243085,4000,0.07755551933466147,0.11423495997829984,0.6789122992592983,0.07755551933466147,4000,32,32,16,100,4000,cosine_decay,0.0002150875602723823,1.25,0.016301500139320635,2.795475110283828e-05,0.09844608545417897,1.0,0.049786317412733185,0.1508561283376549,
deep_d256_b6_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_deep_d256_b6_r2,5,COMPLETE,-1.1957704297958323,4000,0.06992695548494036,0.11423495997829984,0.6121327087454116,0.06992695548494036,4000,32,32,16,100,4000,cosine_decay,0.0004568972058255479,0.75,0.02308016679308127,9.040091747332144e-06,0.05813033561196787,0.5,0.05667887955460827,0.6548860289390384,
deep_d256_b6_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_deep_d256_b6_r2,6,PRUNED,-1.0772963795816848,1000,0.08719334697040419,0.106999559502583,0.8148944479374172,0.08719334697040419,1000,32,32,16,100,4000,polynomial_decay,0.0005282942092946875,0.75,0.024074361764179382,3.5182369647795597e-07,0.0963980983750926,2.0,0.06268681536019342,0.42637817769796615,1.0905445756134515
deep_d256_b6_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_deep_d256_b6_r2,7,PRUNED,-1.208296154591567,4000,0.06795401131967083,0.11423495997829984,0.5948617772753579,0.06795401131967083,4000,32,32,16,100,4000,cosine_decay,0.0006365026066087508,0.75,0.021147713205237145,3.7197425572222765e-06,0.2822556432388877,0.5,0.008310248401180255,0.36424237701172735,
deep_d256_b6_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_deep_d256_b6_r2,8,PRUNED,-1.1227803896830553,1000,0.0799061133293435,0.106999559502583,0.746789180262135,0.0799061133293435,1000,32,32,16,100,4000,constant,0.0005809397231941362,,,1.912227231393291e-07,0.3089601517759952,0.5,0.11304439362235329,0.15372369184136675,
deep_d256_b6_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_deep_d256_b6_r2,9,PRUNED,-1.1275856074285469,1000,0.07917273700392495,0.106999559502583,0.7399351676958418,0.07917273700392495,1000,32,32,16,100,4000,constant,0.0011846756846122385,,,7.935803724335564e-07,0.06211526700128886,0.5,0.09701928945187067,0.3136992083000011,
deep_d256_b6_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_deep_d256_b6_r2,10,PRUNED,-1.0113612004522095,1000,0.0989530833515649,0.106999559502583,0.9247989787208063,0.0989530833515649,1000,32,32,16,100,4000,constant,8.360522188645399e-05,,,1.6996383312246802e-07,0.09125971891914086,0.5,0.0967250083485212,0.4105818544001319,
deep_d256_b6_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_deep_d256_b6_r2,11,PRUNED,-1.1153992993561275,1000,0.08104587501535813,0.106999559502583,0.7574412024883305,0.08104587501535813,1000,32,32,16,100,4000,cosine_decay,0.0009380432821024994,0.75,0.09829310579734883,3.3241262335442514e-07,0.22414686479611623,1.0,0.08899724925726865,0.5208749834536878,
deep_d256_b6_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_deep_d256_b6_r2,12,PRUNED,-1.1376272108267271,1000,0.07766183644222717,0.106999559502583,0.725814543566905,0.07766183644222717,1000,32,32,16,100,4000,cosine_decay,0.001138589067706939,1.25,0.061298479356677205,4.023895604260273e-07,0.1254319387141564,0.5,0.02835158323168456,0.6203564397831597,
deep_d256_b6_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_deep_d256_b6_r2,13,COMPLETE,-1.234896829919285,4000,0.06384867819724604,0.11423495997829984,0.5589241525481761,0.06384867819724604,4000,32,32,16,100,4000,polynomial_decay,0.0009951575462592785,1.0,0.1285119138898518,1.1859701871838162e-07,0.12057887170216385,0.5,0.1079493254225414,0.37019936326045155,1.955717493414353
deep_d256_b6_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_deep_d256_b6_r2,14,PRUNED,-1.051913125589458,1000,0.09154530170296009,0.106999559502583,0.8555670895145149,0.09154530170296009,1000,32,32,16,100,4000,polynomial_decay,0.0003397929973714814,1.0,0.11317622816451264,1.3020365291439366e-06,0.06242235354593715,1.0,0.10094521304389217,0.2414436508853954,1.9307536616921959
deep_d256_b6_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_deep_d256_b6_r2,15,COMPLETE,-1.2438664752575754,4000,0.06241534291378533,0.11423495997829984,0.5463768965791365,0.06241534291378533,4000,32,32,16,100,4000,polynomial_decay,0.0009592546085393783,1.25,0.1311613586599023,1.1466706433076556e-07,0.30075331676229844,0.5,0.08782697630221006,0.3505540117207723,1.9583023083951345
deep_d256_b6_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_deep_d256_b6_r2,16,PRUNED,-1.1050335800014293,1000,0.082674012267186,0.106999559502583,0.772657501129154,0.082674012267186,1000,32,32,16,100,4000,polynomial_decay,0.0003566701665422703,1.25,0.13268850331139626,6.191622561442002e-06,0.1994183868680173,0.5,0.07735559120271406,0.34025748556944974,1.465230812095157
deep_d256_b6_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_deep_d256_b6_r2,17,PRUNED,-1.0735004975218174,1000,0.08783074846724048,0.106999559502583,0.8208514957963002,0.08783074846724048,1000,32,32,16,100,4000,polynomial_decay,0.0003247642930015399,1.25,0.041327343398035635,2.75475627504332e-07,0.4205144536999986,1.0,0.06566487057052955,0.346250285523684,0.7244941429377802
deep_d256_b6_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_deep_d256_b6_r2,18,COMPLETE,-1.2473931992286345,4000,0.06143894327882057,0.11423495997829984,0.5378296039189014,0.06143894327882057,4000,32,32,16,100,4000,constant,0.0009175824708006568,,,4.091012719746439e-07,0.48436560251525473,0.5,0.0454684464868393,0.3460995726258102,
deep_d256_b6_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_deep_d256_b6_r2,19,PRUNED,-1.1313224121710221,1000,0.07860707835061476,0.106999559502583,0.734648616461988,0.07860707835061476,1000,32,32,16,100,4000,constant,0.0003749037676767433,,,1.0833839434518624e-07,0.2855155366830133,0.5,0.01577362413297229,0.4598026167566329,
deep_d256_b6_r2,B,umiNorm_v1_b32_prb8_u34610_1dmrs_stageB_deep_d256_b6_r2,0,COMPLETE,-1.2878968636463208,12000,0.05768005554758323,0.10803883707073207,0.5338826028812269,0.05746828828705475,11000,16,16,8,25,12000,constant,0.0009175824708006568,,,4.091012719746439e-07,0.48436560251525473,0.5,0.0454684464868393,0.3460995726258102,
deep_d256_b6_r2,B,umiNorm_v1_b32_prb8_u34610_1dmrs_stageB_deep_d256_b6_r2,1,COMPLETE,-1.3039781035930218,12000,0.05602896553076183,0.10803883707073207,0.5186002279354429,0.05554902571990775,11000,16,16,8,25,12000,polynomial_decay,0.0009592546085393783,1.25,0.1311613586599023,1.1466706433076556e-07,0.30075331676229844,0.5,0.08782697630221006,0.3505540117207723,1.9583023083951345
deep_d256_b6_r2,B,umiNorm_v1_b32_prb8_u34610_1dmrs_stageB_deep_d256_b6_r2,2,COMPLETE,-1.3091360929449192,12000,0.0552418042110124,0.10803883707073207,0.5113143172287765,0.0552418042110124,12000,16,16,8,25,12000,constant,0.0009643418646698049,,,1.2083509754787337e-07,0.16251789877216094,0.5,0.10909540498640775,0.22990166745555007,
deep_d256_b6_r2,B,umiNorm_v1_b32_prb8_u34610_1dmrs_stageB_deep_d256_b6_r2,3,COMPLETE,-1.2972155666163339,12000,0.05698728986317292,0.10803883707073207,0.5274704116433967,0.056259878600637116,11000,16,16,8,25,12000,polynomial_decay,0.0009951575462592785,1.0,0.1285119138898518,1.1859701871838162e-07,0.12057887170216385,0.5,0.1079493254225414,0.37019936326045155,1.955717493414353
deep_d256_b6_r2,B,umiNorm_v1_b32_prb8_u34610_1dmrs_stageB_deep_d256_b6_r2,4,COMPLETE,-1.2804642939779391,12000,0.059003394397829347,0.10803883707073207,0.5461313357084763,0.05825986770408539,11000,16,16,8,25,12000,cosine_decay,0.0011389546245759569,0.75,0.05727073689446709,2.2392225291228357e-07,0.14471917040146945,0.5,0.05381820569592541,0.5140994248971258,
deep_d256_b6_r2,B,umiNorm_v1_b32_prb8_u34610_1dmrs_stageB_deep_d256_b6_r2,5,COMPLETE,-1.270800102894657,12000,0.06017050183921432,0.10803883707073207,0.5569340014259985,0.05940545359044336,11000,16,16,8,25,12000,cosine_decay,0.0004568972058255479,0.75,0.02308016679308127,9.040091747332144e-06,0.05813033561196787,0.5,0.05667887955460827,0.6548860289390384,
narrow_d192_b4_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_narrow_d192_b4_r2,0,COMPLETE,-1.2021250553824823,4000,0.06787649639106046,0.11423495997829984,0.5941832203027368,0.06787649639106046,4000,32,32,16,100,4000,constant,0.0008722091201558823,,,2.363899423796963e-06,0.36833494384383136,0.5,7.216382532542441e-05,0.6586559871326637,
narrow_d192_b4_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_narrow_d192_b4_r2,1,COMPLETE,-1.1261070421048323,4000,0.07973167051871617,0.11423495997829984,0.6979620821319679,0.07973167051871617,4000,32,32,16,100,4000,cosine_decay,0.0004983159357242532,0.75,0.012154545064008537,7.693520676908999e-07,0.12243400701824686,1.0,0.007912361628708613,0.3228873595847961,
narrow_d192_b4_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_narrow_d192_b4_r2,2,COMPLETE,-1.1882173940063274,4000,0.0695130355306901,0.11423495997829984,0.6085092999892051,0.0695130355306901,4000,32,32,16,100,4000,constant,0.0009643418646698049,,,1.2083509754787337e-07,0.16251789877216094,0.5,0.10909540498640775,0.22990166745555007,
narrow_d192_b4_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_narrow_d192_b4_r2,3,COMPLETE,-1.104693883132863,4000,0.0826986629399471,0.11423495997829984,0.7239348003068115,0.0826986629399471,4000,32,32,16,100,4000,cosine_decay,0.0002210893178410695,1.0,0.036430683993363126,1.613671536589336e-06,0.3169058880316735,0.5,0.03312588579968341,0.4217057595278402,
narrow_d192_b4_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_narrow_d192_b4_r2,4,COMPLETE,-1.0788354855823603,4000,0.08614384381022926,0.11423495997829984,0.7540935264177727,0.08614384381022926,4000,32,32,16,100,4000,cosine_decay,0.0002150875602723823,1.25,0.016301500139320635,2.795475110283828e-05,0.09844608545417897,1.0,0.049786317412733185,0.1508561283376549,
narrow_d192_b4_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_narrow_d192_b4_r2,5,COMPLETE,-1.1492097665429695,4000,0.07634617516305298,0.11423495997829984,0.668325836307517,0.07634617516305298,4000,32,32,16,100,4000,cosine_decay,0.0004568972058255479,0.75,0.02308016679308127,9.040091747332144e-06,0.05813033561196787,0.5,0.05667887955460827,0.6548860289390384,
narrow_d192_b4_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_narrow_d192_b4_r2,6,PRUNED,-1.0401451304166551,1000,0.09363597196837266,0.106999559502583,0.8751061443959707,0.09363597196837266,1000,32,32,16,100,4000,polynomial_decay,0.0005282942092946875,0.75,0.024074361764179382,3.5182369647795597e-07,0.0963980983750926,2.0,0.06268681536019342,0.42637817769796615,1.0905445756134515
narrow_d192_b4_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_narrow_d192_b4_r2,7,PRUNED,-1.1622751002583993,4000,0.07426132541149855,0.11423495997829984,0.6500752959129612,0.07426132541149855,4000,32,32,16,100,4000,cosine_decay,0.0006365026066087508,0.75,0.021147713205237145,3.7197425572222765e-06,0.2822556432388877,0.5,0.008310248401180255,0.36424237701172735,
narrow_d192_b4_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_narrow_d192_b4_r2,8,COMPLETE,-1.1955593839313456,4000,0.06888387763562302,0.11423495997829984,0.6030017224911556,0.06888387763562302,4000,32,32,16,100,4000,constant,0.0006176828477264028,,,1.3641190130700651e-06,0.481254987205617,0.5,0.008345022011493858,0.6449472012129702,
narrow_d192_b4_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_narrow_d192_b4_r2,9,PRUNED,-1.0638124317763975,1000,0.08947876305319369,0.106999559502583,0.8362535646797092,0.08947876305319369,1000,32,32,16,100,4000,constant,0.0006803061850618458,,,1.0784012675934504e-05,0.1355912646752157,2.0,0.014037571065999966,0.5781480158346259,
narrow_d192_b4_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_narrow_d192_b4_r2,10,PRUNED,-1.040387467892022,1000,0.09359244115573044,0.106999559502583,0.8746993126964331,0.09359244115573044,1000,32,32,16,100,4000,polynomial_decay,0.0002589093919324555,0.75,0.13919968380167894,1.815816035765017e-05,0.27589698832314474,0.5,0.007349246911211263,0.6571058599010197,1.9124772388012556
narrow_d192_b4_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_narrow_d192_b4_r2,11,PRUNED,-1.0813512398993192,1000,0.08651756708665441,0.106999559502583,0.808578722088719,0.08651756708665441,1000,32,32,16,100,4000,constant,0.00033328592360184583,,,2.761001784451977e-07,0.3211735270792276,0.5,0.006218828889841831,0.7405080158252801,
narrow_d192_b4_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_narrow_d192_b4_r2,12,PRUNED,-1.104930755523568,1000,0.08269032560444127,0.106999559502583,0.7728099628526518,0.08269032560444127,1000,32,32,16,100,4000,constant,0.0005495573485791046,,,1.1182769856670732e-06,0.43311512067372965,0.5,0.06594659009340048,0.6162634739203692,
narrow_d192_b4_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_narrow_d192_b4_r2,13,COMPLETE,-1.1997752433343538,4000,0.06821866075430687,0.11423495997829984,0.5971784886803981,0.06821866075430687,4000,32,32,16,100,4000,constant,0.0011946389869486255,,,4.808411025745453e-07,0.406742950411635,0.5,0.006702779359930216,0.5957832138397147,
narrow_d192_b4_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_narrow_d192_b4_r2,14,PRUNED,-1.1150754943647487,1000,0.0810962463923109,0.106999559502583,0.7579119649586334,0.0810962463923109,1000,32,32,16,100,4000,constant,0.0006609952443838401,,,7.100041584334765e-07,0.3774768855897987,0.5,0.011058234296465444,0.3575310031976803,
narrow_d192_b4_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_narrow_d192_b4_r2,15,PRUNED,-1.1225881949089649,1000,0.079935587127693,0.106999559502583,0.7470646374554779,0.079935587127693,1000,32,32,16,100,4000,constant,0.0011189611701912933,,,2.828893321116743e-06,0.15237027839604697,0.5,0.02539012330513355,0.5798270373531712,
narrow_d192_b4_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_narrow_d192_b4_r2,16,PRUNED,-1.0685363122790912,1000,0.08867136718860517,0.106999559502583,0.8287077778714091,0.08867136718860517,1000,32,32,16,100,4000,polynomial_decay,0.0009563216703554938,1.25,0.07769488643216735,1.4856143270000974e-07,0.2735460640384464,2.0,0.02661112705823088,0.6875772653889657,0.7640387386190339
narrow_d192_b4_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_narrow_d192_b4_r2,17,PRUNED,-1.0742504514861233,1000,0.08770444851446275,0.106999559502583,0.819671117546475,0.08770444851446275,1000,32,32,16,100,4000,constant,0.0005678525329950889,,,1.028294169077657e-07,0.29712266908243706,1.0,0.011103080388782324,0.5536575441467184,
narrow_d192_b4_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_narrow_d192_b4_r2,18,COMPLETE,-1.211141350357238,4000,0.06727832330701251,0.11423495997829984,0.5889468803577534,0.06727832330701251,4000,32,32,16,100,4000,cosine_decay,0.0011491657621620945,1.0,0.12314726850796402,2.7524556084291565e-07,0.33237260946602054,0.5,0.008215714857985945,0.6176862463506574,
narrow_d192_b4_r2,A,umiNorm_v1_b32_prb8_u34610_1dmrs_stageA_narrow_d192_b4_r2,19,PRUNED,-1.0843250328434038,1000,0.08602528846434628,0.106999559502583,0.8039779683604175,0.08602528846434628,1000,32,32,16,100,4000,cosine_decay,0.0009545118797493763,1.0,0.13307791732468405,9.741093918148283e-07,0.3230978162416107,1.0,0.03619099447095018,0.677268484589155,
narrow_d192_b4_r2,B,umiNorm_v1_b32_prb8_u34610_1dmrs_stageB_narrow_d192_b4_r2,0,COMPLETE,-1.2536459152209611,12000,0.06194156815763563,0.10803883707073207,0.573326868717432,0.061274057060169675,11000,16,16,8,25,12000,cosine_decay,0.0011491657621620945,1.0,0.12314726850796402,2.7524556084291565e-07,0.33237260946602054,0.5,0.008215714857985945,0.6176862463506574,
narrow_d192_b4_r2,B,umiNorm_v1_b32_prb8_u34610_1dmrs_stageB_narrow_d192_b4_r2,1,COMPLETE,-1.2408678038102818,12000,0.06349192985605139,0.10803883707073207,0.5876769093181166,0.06292888571624644,11000,16,16,8,25,12000,constant,0.0008722091201558823,,,2.363899423796963e-06,0.36833494384383136,0.5,7.216382532542441e-05,0.6586559871326637,
narrow_d192_b4_r2,B,umiNorm_v1_b32_prb8_u34610_1dmrs_stageB_narrow_d192_b4_r2,2,COMPLETE,-1.2396570004172276,12000,0.06358346517663449,0.10803883707073207,0.5885241539114954,0.06310401860779773,11000,16,16,8,25,12000,constant,0.0011946389869486255,,,4.808411025745453e-07,0.406742950411635,0.5,0.006702779359930216,0.5957832138397147,
narrow_d192_b4_r2,B,umiNorm_v1_b32_prb8_u34610_1dmrs_stageB_narrow_d192_b4_r2,3,COMPLETE,-1.2446026730475077,12000,0.06282692771249761,0.10803883707073207,0.5815216954933102,0.06264770090153131,11000,16,16,8,25,12000,constant,0.0006176828477264028,,,1.3641190130700651e-06,0.481254987205617,0.5,0.008345022011493858,0.6449472012129702,
narrow_d192_b4_r2,B,umiNorm_v1_b32_prb8_u34610_1dmrs_stageB_narrow_d192_b4_r2,4,COMPLETE,-1.2408818994950233,12000,0.06302702669442321,0.10803883707073207,0.5833737978238324,0.06302702669442321,12000,16,16,8,25,12000,constant,0.0009643418646698049,,,1.2083509754787337e-07,0.16251789877216094,0.5,0.10909540498640775,0.22990166745555007,
narrow_d192_b4_r2,B,umiNorm_v1_b32_prb8_u34610_1dmrs_stageB_narrow_d192_b4_r2,5,COMPLETE,-1.2149779702967136,12000,0.06704239441508737,0.10803883707073207,0.6205397635962641,0.0661677377356682,11000,16,16,8,25,12000,cosine_decay,0.0004568972058255479,0.75,0.02308016679308127,9.040091747332144e-06,0.05813033561196787,0.5,0.05667887955460827,0.6548860289390384,
